IMDb ID,Primary Title,Original Title,Year,IMDb Rating,IMDb Votes,Letterboxd Avg Rating,Letterboxd Rating Count,Letterboxd URL
tt0140348,,,1994,8.6,4.7K,3.86,2794,https://letterboxd.com/tmdb/66353/
tt7465992,,,2018,8.4,16K,3.85,5958,https://letterboxd.com/tmdb/459713/
tt7268732,,,2017,6.4,1.2K,3.17,788,https://letterboxd.com/tmdb/478747/
tt4501268,,,2024,6.5,15K,3.04,6692,https://letterboxd.com/tmdb/1171099/
tt1334254,,,2008,7.1,1.2K,0,0,https://letterboxd.com/tmdb/16383/
tt26548265,,,2024,8.4,65K,3.79,52324,https://letterboxd.com/tmdb/1118224/
tt8333978,,,2019,7.1,10K,2.82,3443,https://letterboxd.com/tmdb/541487/
tt4851630,,,2016,8.3,11K,3.96,6617,https://letterboxd.com/tmdb/381691/
tt10869778,,,2024,7.9,22K,3.56,6993,https://letterboxd.com/tmdb/668340/
tt13557082,,,2022,6.1,2.6K,3.07,1734,https://letterboxd.com/tmdb/820854/
tt25134642,,,2024,6.9,6.3K,3.01,472,https://letterboxd.com/tmdb/1066714/
tt0347473,,,2004,7.1,42K,3.58,18491,https://letterboxd.com/tmdb/14134/
tt4024944,,,2015,6.1,1.8K,3.21,226,https://letterboxd.com/tmdb/361129/
tt13356580,,,2020,7.4,1.3K,0,0,https://letterboxd.com/tmdb/762338/
tt0100095,,,1989,7.3,13K,3.22,1938,https://letterboxd.com/tmdb/27624/
tt8737614,,,2019,7.3,5.6K,3.21,2539,https://letterboxd.com/tmdb/571610/
tt0485513,,,2005,7.3,2.7K,3.4,554,https://letterboxd.com/tmdb/39218/
tt6056644,,,2016,6.4,1.3K,3.09,948,https://letterboxd.com/tmdb/409254/
tt19864958,,,2022,6.2,2.9K,3.44,2813,https://letterboxd.com/tmdb/969797/
tt0110438,,,1994,6.5,6.7K,3.13,898,https://letterboxd.com/tmdb/46403/
tt9851854,,,2022,8.1,33K,3.33,5601,https://letterboxd.com/tmdb/605153/
tt23023596,,,2024,6,4.1K,3.01,7269,https://letterboxd.com/tmdb/1038874/
tt0341455,,,2002,7.5,2.4K,3.44,1059,https://letterboxd.com/tmdb/134841/
tt0476805,,,2006,7,8.4K,3.34,1753,https://letterboxd.com/tmdb/20494/
tt9877170,,,2020,6.5,13K,2.86,4119,https://letterboxd.com/tmdb/661043/
tt13640946,,,2022,6.9,3.6K,3.2,4543,https://letterboxd.com/tmdb/816586/
tt9742362,,,2019,8.2,1.2K,3.52,694,https://letterboxd.com/tmdb/610505/
tt22037066,,,2022,7.4,5.9K,3.02,1935,https://letterboxd.com/tmdb/1022973/
tt10919240,,,2021,8,15K,3.65,7708,https://letterboxd.com/tmdb/665133/
tt4431392,,,2015,7.4,1.4K,3.43,675,https://letterboxd.com/tmdb/326153/
tt7684228,,,2017,7.8,1.6K,3.48,829,https://letterboxd.com/tmdb/492261/
tt2926068,,,2014,7.9,12K,3.57,2803,https://letterboxd.com/tmdb/253533/
tt0928152,,,2004,7.8,4.3K,3.59,1283,https://letterboxd.com/tmdb/81082/
tt0393452,,,2003,7.5,1.1K,3.49,683,https://letterboxd.com/tmdb/152098/
tt29299059,,,2023,6.4,1.1K,0,0,https://letterboxd.com/tmdb/1204091/
tt10687070,,,2021,8.4,8.9K,3.83,5633,https://letterboxd.com/tmdb/806067/
tt26763310,,,2023,6.8,3.7K,3.01,4855,https://letterboxd.com/tmdb/1093012/
tt0346457,,,2005,6.5,11K,3.19,1929,https://letterboxd.com/tmdb/20496/
tt0085896,,,1983,7.5,1K,3.72,1195,https://letterboxd.com/tmdb/171004/
tt5948916,,,2016,7.5,1.1K,3.27,632,https://letterboxd.com/tmdb/410508/
tt34930449,,,2025,8.4,3K,0,0,https://letterboxd.com/tmdb/1415285/
tt0214915,,,1993,8.7,13K,4,7020,https://letterboxd.com/tmdb/84368/
tt6903440,,,2019,6.4,16K,2.91,1719,https://letterboxd.com/tmdb/491622/
tt5673792,,,2016,6.9,1.5K,3.4,1357,https://letterboxd.com/tmdb/391276/
tt1353033,,,2008,8.2,1K,3.67,605,https://letterboxd.com/tmdb/120805/
tt6705612,,,2017,6.6,1.1K,0,0,https://letterboxd.com/tmdb/452394/
tt26458038,,,2024,8.2,27K,3.97,36297,https://letterboxd.com/tmdb/1069945/
tt0355742,,,2002,8.3,4.5K,3.73,1701,https://letterboxd.com/tmdb/81083/
tt1705772,,,2011,7.7,17K,3.77,6271,https://letterboxd.com/tmdb/76788/
tt0206921,,,1999,6.2,6.1K,3.06,1211,https://letterboxd.com/tmdb/159664/
tt0464106,,,2004,7.2,3.4K,3.28,1731,https://letterboxd.com/tmdb/69627/
tt21611474,,,2022,6.8,2.1K,0,0,https://letterboxd.com/tmdb/1080952/
tt0319813,,,1992,7.2,1K,3.27,556,https://letterboxd.com/tmdb/66241/
tt3449292,,,2015,8,20K,3.46,1992,https://letterboxd.com/tmdb/353898/
tt0355743,,,1995,7.9,1.6K,3.51,598,https://letterboxd.com/tmdb/150770/
tt0920464,,,2007,7.5,9K,3.52,2288,https://letterboxd.com/tmdb/46404/
tt6923462,,,2018,7.3,4.8K,3.64,3276,https://letterboxd.com/tmdb/517975/
tt6615648,,,2018,7.6,1.1K,3.38,398,https://letterboxd.com/tmdb/546573/
tt15567974,,,2023,6,1.1K,0,0,https://letterboxd.com/tmdb/882020/
tt0379370,,,2003,8,13K,3.87,6683,https://letterboxd.com/tmdb/21265/
tt7010156,,,2017,7,2.1K,3.39,1784,https://letterboxd.com/tmdb/412197/
tt29383379,,,2024,7,19K,2.63,15823,https://letterboxd.com/tmdb/1186350/
tt0089552,,,1985,6.3,2.2K,3.22,571,https://letterboxd.com/tmdb/223091/
tt3495000,,,2014,7.3,14K,3.34,2801,https://letterboxd.com/tmdb/287767/
tt2929690,,,2014,7.2,4.2K,3.34,5436,https://letterboxd.com/tmdb/287499/
tt1720047,,,2010,7.7,1.5K,3.52,851,https://letterboxd.com/tmdb/39525/
tt23052532,,,2023,6.6,6.1K,2.94,9339,https://letterboxd.com/tmdb/922087/
tt20784426,,,2023,7.3,2.1K,0,0,https://letterboxd.com/tmdb/1100100/
tt5668770,,,2019,7.3,11K,3.35,2676,https://letterboxd.com/tmdb/591101/
tt3001638,,,2014,6.8,12K,3.21,3880,https://letterboxd.com/tmdb/284288/
tt1582546,,,2010,7.5,3.4K,3.67,2685,https://letterboxd.com/tmdb/54757/
tt31712109,,,2024,8.4,3.3K,3.17,1075,https://letterboxd.com/tmdb/1336352/
tt1820526,,,2010,6.6,1.1K,3.24,844,https://letterboxd.com/tmdb/84377/
tt2793930,,,2013,7.1,3.9K,3.36,2489,https://letterboxd.com/tmdb/191805/
tt4635372,,,2015,8.1,33K,4.05,18129,https://letterboxd.com/tmdb/336203/
tt0445033,,,2004,6.6,2K,3.26,1468,https://letterboxd.com/tmdb/81088/
tt0085913,,,1983,8.3,4.5K,3.77,1642,https://letterboxd.com/tmdb/21462/
tt23726308,,,2022,7.2,1.7K,3.36,1974,https://letterboxd.com/tmdb/1047902/
tt5364920,,,2015,6.2,1.1K,3.05,288,https://letterboxd.com/tmdb/419557/
tt10579952,,,2021,7.4,86K,3.27,16970,https://letterboxd.com/tmdb/626392/
tt29613587,,,2023,7.1,3.7K,3.42,2008,https://letterboxd.com/tmdb/1198725/
tt15464390,,,2023,7.4,5.5K,0,0,https://letterboxd.com/tmdb/1161406/
tt31032531,,,2024,7,2.2K,0,0,https://letterboxd.com/tmdb/1249815/
tt0406977,,,2004,6.2,7.3K,2.86,1507,https://letterboxd.com/tmdb/76684/
tt0097851,,,1990,8.2,1.7K,3.92,2259,https://letterboxd.com/tmdb/255607/
tt11469744,,,2019,8.2,5.5K,3.68,4575,https://letterboxd.com/tmdb/657853/
tt33291871,,,2024,7,1.6K,3.26,5965,https://letterboxd.com/tmdb/1249902/
tt28970408,,,2023,6.7,4.2K,0,0,https://letterboxd.com/tmdb/1190487/
tt23144080,,,2023,6.5,2.4K,0,0,https://letterboxd.com/tmdb/1156129/
tt27853611,,,2024,7.2,3.1K,3.16,3415,https://letterboxd.com/tmdb/1147058/
tt5037912,,,2015,7.5,1.9K,3.42,1452,https://letterboxd.com/tmdb/360251/
tt6915596,,,2017,7.6,3.5K,3.69,5392,https://letterboxd.com/tmdb/458741/
tt0249795,,,1957,9.1,6.5K,3.94,1630,https://letterboxd.com/tmdb/158023/
tt27368317,,,2023,7.2,1.6K,0,0,https://letterboxd.com/tmdb/1126848/
tt2072167,,,2011,7.7,4.5K,3.65,3848,https://letterboxd.com/tmdb/76976/
tt0924252,,,2007,6.8,1.4K,3.28,923,https://letterboxd.com/tmdb/151351/
tt27480881,,,2023,6.7,3.2K,0,0,https://letterboxd.com/tmdb/1135839/
tt2321421,,,2009,8,2.6K,3.42,348,https://letterboxd.com/tmdb/92198/
tt27191250,,,2024,6.7,3.4K,2.94,2139,https://letterboxd.com/tmdb/1102353/
tt13529034,,,2021,6.7,19K,2.5,2931,https://letterboxd.com/tmdb/828871/
tt7161122,,,2017,7.5,3K,3.38,1978,https://letterboxd.com/tmdb/424336/
tt14748152,,,2021,6.3,1.2K,0,0,https://letterboxd.com/tmdb/915932/
tt12747588,,,2020,6.4,3.6K,0,0,https://letterboxd.com/tmdb/729054/
tt26758372,,,2024,8.4,13K,4.12,30300,https://letterboxd.com/tmdb/1136423/
tt0353725,,,2002,8,2.1K,3.56,1185,https://letterboxd.com/tmdb/312927/
tt7675422,,,2017,7.4,1K,3.43,1399,https://letterboxd.com/tmdb/492358/
tt3124456,,,2013,8,8.3K,3.67,3511,https://letterboxd.com/tmdb/217389/
tt13671954,,,2021,6.5,2K,2.95,766,https://letterboxd.com/tmdb/894095/
tt27219434,,,2023,7.1,3.6K,3.07,906,https://letterboxd.com/tmdb/1130143/
tt13919696,,,2022,7.1,4.4K,3.12,883,https://letterboxd.com/tmdb/899410/
tt31986077,,,2024,8.7,2.7K,0,0,https://letterboxd.com/tmdb/1363064/
tt0066070,,,1970,7.9,5.6K,3.78,1462,https://letterboxd.com/tmdb/21466/
tt7881558,,,2018,6.1,1.1K,3.09,1223,https://letterboxd.com/tmdb/463291/
tt12484724,,,2022,6.8,2.9K,0,0,https://letterboxd.com/tmdb/913532/
tt2323964,,,2013,6.4,5K,3.15,588,https://letterboxd.com/tmdb/179711/
tt0060689,,,1966,7.5,1K,0,0,https://letterboxd.com/tmdb/306169/
tt15392282,,,2024,6.9,30K,3.36,19294,https://letterboxd.com/tmdb/890116/
tt0084324,,,1985,7.2,1.5K,0,0,https://letterboxd.com/tmdb/54654/
tt22457506,,,2025,6.9,7.5K,0,0,https://letterboxd.com/tmdb/1196942/
tt6485666,,,2017,7.5,40K,3.22,8346,https://letterboxd.com/tmdb/456287/
tt5472374,,,2017,6.1,6.3K,3.18,4095,https://letterboxd.com/tmdb/455470/
tt7531040,,,2017,7.2,1.3K,3.43,1402,https://letterboxd.com/tmdb/463293/
tt14923112,,,2021,8.5,8.9K,3.27,253,https://letterboxd.com/tmdb/844787/
tt2796318,,,2013,6.1,2.9K,2.98,280,https://letterboxd.com/tmdb/228648/
tt13242960,,,2020,7.5,4.1K,3.38,1833,https://letterboxd.com/tmdb/765718/
tt0140377,,,1990,8.5,5.4K,3.87,3138,https://letterboxd.com/tmdb/14445/
tt0255373,,,1993,7.9,1.4K,3.46,830,https://letterboxd.com/tmdb/280271/
tt1881010,,,2007,8.3,1.4K,3.53,257,https://letterboxd.com/tmdb/521400/
tt15257644,,,2022,6.7,11K,2.96,2851,https://letterboxd.com/tmdb/908397/
tt0073391,,,1975,7.4,1.5K,3.53,385,https://letterboxd.com/tmdb/199798/
tt10895576,,,2021,7.8,44K,3.18,10851,https://letterboxd.com/tmdb/653457/
tt0357905,,,2001,7.6,2.6K,3.36,2330,https://letterboxd.com/tmdb/47938/
tt7268738,,,2021,7.8,34K,3.56,14658,https://letterboxd.com/tmdb/657644/
tt0274789,,,1997,6.7,1.4K,3.42,1498,https://letterboxd.com/tmdb/79328/
tt15380516,,,2024,7.4,1.5K,3.26,1067,https://letterboxd.com/tmdb/1321874/
tt0255378,,,1994,7.5,1.4K,3.54,924,https://letterboxd.com/tmdb/280268/
tt7562630,,,1999,7,1.4K,3.23,901,https://letterboxd.com/tmdb/69655/
tt1814797,,,2011,6.3,1.3K,3.21,811,https://letterboxd.com/tmdb/57736/
tt0089599,,,1986,7.7,1.6K,3.93,1559,https://letterboxd.com/tmdb/232791/
tt5455344,,,2016,6,2K,2.99,1486,https://letterboxd.com/tmdb/368230/
tt14999738,,,2022,6.4,1.1K,3.23,1149,https://letterboxd.com/tmdb/889630/
tt3148268,,,2013,6.2,2K,3.08,551,https://letterboxd.com/tmdb/256457/
tt15891388,,,2023,7,4.6K,3.13,5818,https://letterboxd.com/tmdb/1045385/
tt1629715,,,2012,7.4,19K,3.34,877,https://letterboxd.com/tmdb/126318/
tt0251847,,,1955,8.6,1K,3.78,352,https://letterboxd.com/tmdb/86148/
tt13247118,,,2021,8.2,1.7K,0,0,https://letterboxd.com/tmdb/899331/
tt2469980,,,2013,7.3,6.7K,3.43,3146,https://letterboxd.com/tmdb/176590/
tt32553846,,,2024,6.2,3.1K,2.73,2497,https://letterboxd.com/tmdb/1351991/
tt0248185,,,2000,6.6,7.8K,3.11,1137,https://letterboxd.com/tmdb/46406/
tt13131232,,,2023,7,45K,2.59,3097,https://letterboxd.com/tmdb/778946/
tt21262240,,,2023,7.2,19K,3.03,1827,https://letterboxd.com/tmdb/1131409/
tt1179782,,,2008,7,2.3K,3.47,534,https://letterboxd.com/tmdb/21571/
tt11157934,,,2022,6.6,4.2K,0,0,https://letterboxd.com/tmdb/1007945/
tt8852558,,,2018,6.9,2.7K,3.17,311,https://letterboxd.com/tmdb/547768/
tt9248972,,,2019,6.5,18K,2.91,4832,https://letterboxd.com/tmdb/611594/
tt0213890,,,2000,7,35K,3.35,12486,https://letterboxd.com/tmdb/11518/
tt4949324,,,2015,6.6,2K,0,0,https://letterboxd.com/tmdb/356399/
tt0110546,,,1994,7,8.9K,3.23,848,https://letterboxd.com/tmdb/109028/
tt5690142,,,2017,7.2,12K,3.43,7658,https://letterboxd.com/tmdb/404604/
tt1815837,,,2010,7.9,1.5K,3.51,274,https://letterboxd.com/tmdb/54323/
tt15128068,,,2022,7.4,22K,3.5,12993,https://letterboxd.com/tmdb/915831/
tt5320522,,,2016,6.6,1.5K,3.14,465,https://letterboxd.com/tmdb/378891/
tt2198235,,,2013,6.6,1.5K,3.34,852,https://letterboxd.com/tmdb/194522/
tt0265343,,,2001,7.3,27K,3.75,14855,https://letterboxd.com/tmdb/480/
tt9077038,,,2019,6.7,2.9K,3.24,1211,https://letterboxd.com/tmdb/562696/
tt21361340,,,2023,6.8,2.5K,3.4,1719,https://letterboxd.com/tmdb/1188003/
tt3182644,,,2013,7.6,1.5K,3.56,1212,https://letterboxd.com/tmdb/221529/
tt0235604,,,1980,6.9,1.2K,3.46,215,https://letterboxd.com/tmdb/380847/
tt0187318,,,1982,8.6,3.4K,3.84,1901,https://letterboxd.com/tmdb/66389/
tt11311958,,,2020,6.6,5K,3.02,2090,https://letterboxd.com/tmdb/757545/
tt0050188,,,1957,7.8,10K,3.58,3070,https://letterboxd.com/tmdb/917/
tt0249027,,,1988,8.3,1.1K,3.7,702,https://letterboxd.com/tmdb/255468/
tt0091559,,,1986,8.4,4.5K,3.83,3491,https://letterboxd.com/tmdb/82124/
tt1034053,,,2007,8.1,2.1K,3.72,2261,https://letterboxd.com/tmdb/63675/
tt11725680,,,2021,6.2,3.9K,2.86,1871,https://letterboxd.com/tmdb/716255/
tt1852036,,,2011,7,4.7K,3.3,2237,https://letterboxd.com/tmdb/63376/
tt3300904,,,2013,6.4,3K,3.1,547,https://letterboxd.com/tmdb/246575/
tt0386650,,,2002,7.7,2.5K,3.38,1266,https://letterboxd.com/tmdb/111583/
tt0162480,,,1997,6.3,6.9K,3.12,637,https://letterboxd.com/tmdb/170838/
tt0093578,,,1987,7.7,17K,3.48,3235,https://letterboxd.com/tmdb/41903/
tt24727398,,,2023,6.4,2.1K,0,0,https://letterboxd.com/tmdb/1098249/
tt9021092,,,2019,6.1,1.9K,2.9,878,https://letterboxd.com/tmdb/566143/
tt4306300,,,2014,7.3,2.6K,3.26,415,https://letterboxd.com/tmdb/322173/
tt18559904,,,2023,6.3,7.5K,0,0,https://letterboxd.com/tmdb/1166642/
tt15876726,,,2021,7.1,2K,0,0,https://letterboxd.com/tmdb/1055613/
tt0079584,,,1979,6.5,1.5K,3.31,270,https://letterboxd.com/tmdb/65804/
tt28252581,,,2025,9.7,1.5K,0,0,https://letterboxd.com/tmdb/1430515/
tt0329393,,,2002,7.9,5K,3.68,838,https://letterboxd.com/tmdb/41184/
tt27032419,,,2023,6.8,4.2K,3.58,4593,https://letterboxd.com/tmdb/942411/
tt0271648,,,1989,8,1.5K,3.54,580,https://letterboxd.com/tmdb/278009/
tt10751548,,,2019,7.6,1.1K,0,0,https://letterboxd.com/tmdb/694086/
tt14295590,,,2023,7.3,11K,3.27,5845,https://letterboxd.com/tmdb/986594/
tt12032938,,,2021,6.1,4K,0,0,https://letterboxd.com/tmdb/885240/
tt11396226,,,2022,7.9,4K,3.3,3483,https://letterboxd.com/tmdb/861996/
tt0220656,,,1999,8.4,8.9K,3.69,2824,https://letterboxd.com/tmdb/66526/
tt6405208,,,2017,7.8,2.3K,3.3,736,https://letterboxd.com/tmdb/499990/
tt1388441,,,2000,7.2,1.6K,3.42,691,https://letterboxd.com/tmdb/69404/
tt0054098,,,1960,8.1,9.2K,3.94,2940,https://letterboxd.com/tmdb/44519/
tt2057441,,,2011,6.9,4.2K,3.26,418,https://letterboxd.com/tmdb/78442/
tt14992954,,,2021,7.1,1K,0,0,https://letterboxd.com/tmdb/797827/
tt0418362,,,2004,6.7,18K,2.99,4561,https://letterboxd.com/tmdb/20495/
tt31051322,,,2024,8.7,2.1K,0,0,https://letterboxd.com/tmdb/1246981/
tt23875342,,,2022,6.4,2.9K,2.95,394,https://letterboxd.com/tmdb/1055772/
tt15546822,,,2022,7.9,6.6K,3.86,11304,https://letterboxd.com/tmdb/880018/
tt1433810,,,2010,7,14K,3.62,3908,https://letterboxd.com/tmdb/54890/
tt7618184,,,2018,7.2,22K,3.41,1827,https://letterboxd.com/tmdb/526090/
tt0235609,,,1978,8.3,1K,3.68,1468,https://letterboxd.com/tmdb/66319/
tt9310280,,,2018,8.2,2.5K,3.54,373,https://letterboxd.com/tmdb/572931/
tt1266583,,,2008,7.7,6.7K,3.46,722,https://letterboxd.com/tmdb/16537/
tt2924472,,,2013,7.9,8.2K,3.62,3385,https://letterboxd.com/tmdb/190945/
tt0439714,,,2005,6,1.4K,3.31,816,https://letterboxd.com/tmdb/69572/
tt27995594,,,2024,6.3,25K,2.72,8301,https://letterboxd.com/tmdb/1187058/
tt3681442,,,2014,7.6,1.8K,3.52,1428,https://letterboxd.com/tmdb/270772/
tt1822266,,,2010,8,2.1K,3.5,481,https://letterboxd.com/tmdb/313646/
tt9886872,,,2019,6.6,1.4K,0,0,https://letterboxd.com/tmdb/682384/
tt0986329,,,2006,8.4,4.1K,3.55,492,https://letterboxd.com/tmdb/39095/
tt3885736,,,2014,7.8,4.5K,3.63,1552,https://letterboxd.com/tmdb/278395/
tt0374887,,,2003,8.1,91K,3.69,11978,https://letterboxd.com/tmdb/19625/
tt6097918,,,2017,6.9,2.7K,3.09,1117,https://letterboxd.com/tmdb/422892/
tt0079590,,,1978,7.4,3.2K,3.45,509,https://letterboxd.com/tmdb/71298/
tt33294237,,,2024,7.5,6.1K,3.15,2820,https://letterboxd.com/tmdb/1228693/
tt1918965,,,2011,6.3,8K,3.11,1246,https://letterboxd.com/tmdb/69775/
tt1183907,,,2001,7.8,4.7K,3.54,1737,https://letterboxd.com/tmdb/85813/
tt14780126,,,2024,7.4,2.4K,3.34,297,https://letterboxd.com/tmdb/1372598/
tt32189369,,,2024,8.1,2.3K,3.29,530,https://letterboxd.com/tmdb/1304474/
tt0140399,,,1995,7.5,3.8K,3.48,2371,https://letterboxd.com/tmdb/66247/
tt0419992,,,2005,7.3,1.4K,3.43,274,https://letterboxd.com/tmdb/137303/
tt2577622,,,2012,6.8,1.8K,3.33,1489,https://letterboxd.com/tmdb/151036/
tt3495030,,,2015,7.5,22K,3.39,5546,https://letterboxd.com/tmdb/325138/
tt5775536,,,2020,6.2,1.1K,0,0,https://letterboxd.com/tmdb/729081/
tt1188996,,,2010,7.9,119K,3.66,32494,https://letterboxd.com/tmdb/26022/
tt23635174,,,2023,6.2,2.4K,0,0,https://letterboxd.com/tmdb/948990/
tt1841762,,,2010,7.4,1.1K,3.43,614,https://letterboxd.com/tmdb/55796/
tt3742284,,,2015,7.2,14K,3.45,3905,https://letterboxd.com/tmdb/330431/
tt1997455,,,2009,7.7,1.5K,3.47,814,https://letterboxd.com/tmdb/25122/
tt9130246,,,2018,8.3,1.3K,3.54,355,https://letterboxd.com/tmdb/562040/
tt7794524,,,2018,6.7,8.7K,2.78,2459,https://letterboxd.com/tmdb/500494/
tt1988733,,,1992,7.3,1.4K,0,0,https://letterboxd.com/tmdb/63648/
tt20251716,,,2022,7.2,1.5K,0,0,https://letterboxd.com/tmdb/988716/
tt7738594,,,2018,6.7,1K,3.13,688,https://letterboxd.com/tmdb/444516/
tt6170954,,,2017,6.2,7.7K,2.9,1862,https://letterboxd.com/tmdb/441071/
tt0091598,,,1986,7.3,1.2K,0,0,https://letterboxd.com/tmdb/232820/
tt2331167,,,2012,7.5,2K,3.44,1054,https://letterboxd.com/tmdb/134508/
tt1379228,,,2009,7.7,2.3K,3.59,1490,https://letterboxd.com/tmdb/69499/
tt1507005,,,2010,7.1,2.9K,3.35,2137,https://letterboxd.com/tmdb/50939/
tt13845438,,,2022,6.1,5.6K,2.72,5386,https://letterboxd.com/tmdb/785664/
tt11773456,,,2021,7.8,4.8K,3.29,878,https://letterboxd.com/tmdb/797967/
tt0282778,,,1987,8.8,6.1K,3.91,2630,https://letterboxd.com/tmdb/275366/
tt3569788,,,2014,6.5,1.2K,3.07,868,https://letterboxd.com/tmdb/240865/
tt2564144,,,2012,8.2,6.6K,3.73,3097,https://letterboxd.com/tmdb/146582/
tt0256951,,,1982,8.2,1.4K,3.55,252,https://letterboxd.com/tmdb/305834/
tt0232152,,,1972,9,1.2K,0,0,https://letterboxd.com/tmdb/326801/
tt5128328,,,2015,7.2,5.4K,3.51,4571,https://letterboxd.com/tmdb/320910/
tt0091601,,,1986,6.4,1.2K,3.25,591,https://letterboxd.com/tmdb/143889/
tt13143988,,,2021,7.2,5.8K,3.25,606,https://letterboxd.com/tmdb/774098/
tt15509662,,,2022,7.6,1.5K,0,0,https://letterboxd.com/tmdb/1003051/
tt0084385,,,1982,7.2,2.9K,3.35,759,https://letterboxd.com/tmdb/51615/
tt0070434,,,1973,7.2,1.9K,3.42,496,https://letterboxd.com/tmdb/160148/
tt0795434,,,2007,7.1,23K,2.9,4234,https://letterboxd.com/tmdb/20360/
tt2180477,,,2012,7.8,18K,3.74,6341,https://letterboxd.com/tmdb/69537/
tt13926298,,,2024,6,1.7K,2.99,620,https://letterboxd.com/tmdb/1190904/
tt0249047,,,1986,8.5,2.7K,3.75,1232,https://letterboxd.com/tmdb/243840/
tt0357946,,,2002,7.4,1.1K,3.38,792,https://letterboxd.com/tmdb/192677/
tt0375997,,,2001,7.6,2.7K,3.45,961,https://letterboxd.com/tmdb/111614/
tt13334870,,,2022,6.1,2.5K,2.89,1517,https://letterboxd.com/tmdb/757276/
tt0082796,,,1981,7.4,1.2K,0,0,https://letterboxd.com/tmdb/84693/
tt10709404,,,2019,6,1.9K,2.79,1593,https://letterboxd.com/tmdb/310421/
tt15839792,,,2023,7.3,1.1K,0,0,https://letterboxd.com/tmdb/1221876/
tt15477504,,,2022,7.4,5.3K,3.87,10874,https://letterboxd.com/tmdb/876845/
tt0463622,,,2005,7.3,1.7K,3.44,1050,https://letterboxd.com/tmdb/151639/
tt0273870,,,2000,7.6,2.1K,3.38,1183,https://letterboxd.com/tmdb/193932/
tt14917786,,,2021,7.3,2.2K,0,0,https://letterboxd.com/tmdb/876851/
tt11648514,,,2021,7.7,4.3K,3.28,963,https://letterboxd.com/tmdb/666564/
tt6373362,,,2024,7.1,2.4K,0,0,https://letterboxd.com/tmdb/727841/
tt8785134,,,2019,6.5,1.5K,0,0,https://letterboxd.com/tmdb/581933/
tt0082797,,,1981,7.1,2K,3.34,477,https://letterboxd.com/tmdb/67605/
tt1590129,,,2010,8.5,2.3K,3.66,408,https://letterboxd.com/tmdb/158503/
tt32035059,,,2024,6.6,2.1K,0,0,https://letterboxd.com/tmdb/1376117/
tt15097236,,,2022,6.8,1.8K,3.55,4813,https://letterboxd.com/tmdb/856007/
tt9615020,,,2019,6.4,1.2K,3.04,1193,https://letterboxd.com/tmdb/590548/
tt5311546,,,2016,8.8,7.5K,3.7,1222,https://letterboxd.com/tmdb/378227/
tt14039678,,,2021,6.5,1.3K,0,0,https://letterboxd.com/tmdb/887021/
tt0050758,,,1957,7.9,1.3K,3.57,239,https://letterboxd.com/tmdb/48925/
tt0291376,,,2001,7.8,18K,3.39,2924,https://letterboxd.com/tmdb/33457/
tt0093603,,,1987,8.6,26K,4.21,11582,https://letterboxd.com/tmdb/29971/
tt5286444,,,2016,7.6,24K,3.54,6887,https://letterboxd.com/tmdb/376869/
tt17074358,,,2022,7.1,2.1K,0,0,https://letterboxd.com/tmdb/1034852/
tt2342227,,,2012,6.5,2K,3.24,2344,https://letterboxd.com/tmdb/116647/
tt11604676,,,2021,8,9.4K,3.7,5714,https://letterboxd.com/tmdb/753946/
tt5985720,,,2021,6,2.1K,3.1,2109,https://letterboxd.com/tmdb/412102/
tt12735856,,,2022,7.6,2K,0,0,https://letterboxd.com/tmdb/1031948/
tt12953750,,,2022,7.1,1.6K,3.33,1344,https://letterboxd.com/tmdb/904718/
tt15662702,,,2021,8,1.6K,0,0,https://letterboxd.com/tmdb/940198/
tt1426937,,,2008,6.9,1.1K,3.51,1096,https://letterboxd.com/tmdb/137452/
tt6494052,,,2017,6.4,3.2K,3.02,1713,https://letterboxd.com/tmdb/439057/
tt4417510,,,2016,6.9,2.7K,3.22,1099,https://letterboxd.com/tmdb/376998/
tt1296409,,,2008,6.6,1K,0,0,https://letterboxd.com/tmdb/82197/
tt28358950,,,2023,7.5,8.7K,3.24,10762,https://letterboxd.com/tmdb/1164370/
tt9675716,,,2019,7.7,11K,3.3,2616,https://letterboxd.com/tmdb/586291/
tt27190164,,,2025,9.3,2.1K,0,0,https://letterboxd.com/tmdb/1310134/
tt2922382,,,2013,7.5,5.5K,3.56,3921,https://letterboxd.com/tmdb/190742/
tt0349878,,,2005,7.6,1.4K,3.43,205,https://letterboxd.com/tmdb/58725/
tt0417011,,,1997,7.5,2.7K,3.23,632,https://letterboxd.com/tmdb/66197/
tt0246809,,,1987,7.8,1.9K,3.55,679,https://letterboxd.com/tmdb/277992/
tt6484982,,,2017,7.6,22K,3.64,6949,https://letterboxd.com/tmdb/439128/
tt18250130,,,2023,6.5,1.2K,3.02,2194,https://letterboxd.com/tmdb/937053/
tt1328634,,,2009,6.8,13K,3.1,3252,https://letterboxd.com/tmdb/19616/
tt29456689,,,2024,6.1,1.3K,0,0,https://letterboxd.com/tmdb/1243093/
tt15477096,,,2022,6.7,2.3K,3.04,1556,https://letterboxd.com/tmdb/876828/
tt6047120,,,2016,7.4,1.4K,3.31,205,https://letterboxd.com/tmdb/419823/
tt0368896,,,2003,6.6,2.1K,3.18,754,https://letterboxd.com/tmdb/224947/
tt5159408,,,2017,6.5,1.1K,3.08,507,https://letterboxd.com/tmdb/411612/
